Ticker,Date,Close,ChangePct,Market Cap,YTDpct,Beta,AnalystRating,RecentEarnings,UpcomingEarnings,Sector,FailReason
HAO,2025-09-29,1.25,0.0,3.62M,-66.28,,,,,"Haoxi Health Technology Ltd is an online marketing solution provider in China, with an advertiser client base mainly in the healthcare industry. Haoxi has been rooted in the field of local online effect marketing for many years, serving customers in various industries at home and abroad, and its main business is the medical industry. It generates its revenue by providing one-stop online marketing solutions, in particular online short video marketing solutions, to advertisers through its media partners. The company provides customized marketing solutions by planning, producing, placing, and optimizing online ads, especially online short video ads, to help its advertisers acquire, convert, and retain ultimate consumers on various online media platforms.","Universe,Volume,MarketCap,Beta,YTD,MA50x200"
HAS,2025-09-29,76.9,1.73,10.60B,36.28,0.97,,,,"GAMES, TOYS & CHILDREN'S VEHICLES (NO DOLLS & BICYCLES)","Beta,StochRSI"
HASI,2025-09-29,30.72,0.69,3.79B,13.15,1.33,,,,"INVESTORS, NEC",StochRSI
HAYW,2025-09-29,14.92,0.47,3.22B,-1.71,1.29,,,,REFRIGERATION & SERVICE INDUSTRY MACHINERY,
HBAN,2025-09-29,17.32,-0.57,25.41B,6.65,1.18,,,,NATIONAL COMMERCIAL BANKS,
HBANL,2025-09-29,25.8,0.17,335.46M,-1.13,0.36,,,,NATIONAL COMMERCIAL BANKS,"Volume,MarketCap,Beta"
HBANM,2025-09-29,23.3,-0.72,163.10M,-4.9,0.4,,,,NATIONAL COMMERCIAL BANKS,"Volume,MarketCap,Beta"
HBB,2025-09-29,14.25,-1.18,194.33M,-12.25,0.82,,,,ELECTRIC HOUSEWARES & FANS,"Volume,MarketCap,Beta,StochRSI,MA50x200"
HBCP,2025-09-29,54.78,-2.13,438.03M,21.45,1.01,,,,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED","Volume,MarketCap,StochRSI"
HBI,2025-09-29,6.53,-0.91,2.33B,-18.68,1.41,,,,RETAIL-APPAREL & ACCESSORY STORES,"MarketCap,StochRSI"
HBIO,2025-09-29,0.44,-0.64,19.77M,-78.27,1.29,,,,LABORATORY ANALYTICAL INSTRUMENTS,"Universe,Volume,MarketCap,YTD,MA50x200"
HBM,2025-09-29,15.25,7.7,5.60B,79.2,1.55,,,,"Hudbay Minerals Inc is a Canadian mining company with its operations, property developments, and exploration activities across the United States. The mines that Hudbay operates are located in Manitoba, Canada, Arizona, United States; and Peru. The company is principally focused on the discovery, production, and marketing of base and precious metals. Hudbay produces copper concentrate, which contains copper, gold, and silver, as well as zinc metal. More than half the company's revenue is attributable to the copper business. The company sells copper concentrates to smelters across Asia, America, and Europe, and sells Zinc metal, another source of revenue, to industrial customers across North America.","YTD,StochRSI"
HBNB,2025-09-29,3.0,0.33,700.12M,-8.54,,,,,"Hotel101 Global Holdings Corp is an asset-light, prop-tech hospitality platform. The company generates revenue twice: first, in the form of upfront revenue from the sale of its standardized hotel units to real estate unit buyers, and second, in the form of recurring revenues from long-term contracts for the day-to-day management and operation of these hotel units enrolled on the Hotel101 platform.","Universe,Volume,MarketCap,Beta,MA50x200"
HBNC,2025-09-29,16.04,-0.99,830.02M,1.33,1.16,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap"
HBT,2025-09-29,25.14,-1.93,807.54M,16.95,0.79,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta"
HCA,2025-09-29,421.89,0.67,98.06B,41.69,0.62,,,,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC","Beta,StochRSI"
HCAI,2025-09-29,0.58,0.61,20.10M,-84.91,,,,,"Huachen AI Parking Management Technology Holding Co Ltd is a comprehensive smart parking solutions and equipment structural parts provider. The company manufactures and offer various cubic parking garage products by employing various working principles, such as lifting and shifting, convenient lifting, vertical circulation, vertical lifting, plane moving, alley stacking, multi-layer cycle, horizontal cycle, and car lift.","Universe,Volume,MarketCap,Beta,YTD,MA50x200"
HCAT,2025-09-29,2.92,4.11,197.05M,-60.26,1.8,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","Universe,Volume,MarketCap,YTD,StochRSI,MA50x200"
HCC,2025-09-29,63.21,-0.81,3.35B,16.1,0.85,,,,BITUMINOUS COAL & LIGNITE MINING,"Beta,StochRSI"
HCHL,2025-09-29,3.25,-0.31,62.27M,-35.0,,,,,"Happy City Holdings Ltd operates three all-you-can-eat hotpot restaurants and specializes in Thai and Japanese Hotpot under the brand names Thai Pot and Gyu! Gyu! Shabu Shabu in Hong Kong. These restaurants are located in Tsuen Wan in the New Territories, Mong Kok in Kowloon, and North Point on Hong Kong Island. The Company's majority of operations are conducted in Hong Kong.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
HCI,2025-09-29,185.48,-1.11,2.43B,62.03,0.68,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta,YTD"
HCKT,2025-09-29,19.02,-1.4,530.68M,-37.19,0.77,,,,SERVICES-MANAGEMENT CONSULTING SERVICES,"Volume,MarketCap,Beta,MA50x200"
HCSG,2025-09-29,16.37,0.06,1.18B,42.84,0.97,,,,SERVICES-NURSING & PERSONAL CARE FACILITIES,"MarketCap,Beta,StochRSI"
HCTI,2025-09-29,2.49,0.0,14.52M,-98.88,1.27,,,,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"Universe,MarketCap,YTD,StochRSI,MA50x200"
HCWB,2025-09-29,3.99,-2.46,8.80M,-77.95,0.07,,,,PHARMACEUTICAL PREPARATIONS,"Universe,MarketCap,Beta,YTD,StochRSI,MA50x200"
HCWC,2025-09-29,0.7,5.23,9.18M,-38.05,,,,,RETAIL-GROCERY STORES,"Universe,Volume,MarketCap,Beta,MA50x200"
HD,2025-09-29,407.48,-0.64,408.20B,4.9,0.88,,,,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,Beta
HDSN,2025-09-29,9.66,-1.82,429.70M,69.78,1.13,,,,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES","Volume,MarketCap,YTD"
HE,2025-09-29,11.06,-0.85,1.93B,17.09,0.58,,,,ELECTRIC SERVICES,"MarketCap,Beta"
HEI,2025-09-29,318.33,-0.62,44.59B,34.21,0.83,,,,AIRCRAFT ENGINES & ENGINE PARTS,"Volume,Beta,StochRSI"
HELE,2025-09-29,26.19,2.95,583.98M,-56.01,1.2,,,,ELECTRIC HOUSEWARES & FANS,"MarketCap,YTD,StochRSI,MA50x200"
HERZ,2025-09-29,2.38,-0.83,40.58M,-3.25,,,,,"Herzfeld Credit Income Fund Inc is a non-diversified, closed-end management investment company. Its primary investment objective is to maximize risk-adjusted total returns, and its secondary investment objective is to generate high current income.","Universe,Volume,MarketCap,Beta,MA50x200"
HESM,2025-09-29,34.58,-1.2,4.59B,-8.01,0.68,,,,CRUDE PETROLEUM & NATURAL GAS,Beta
HFBL,2025-09-26,13.74,0.15,42.38M,7.85,0.22,,,,"SAVINGS INSTITUTION, FEDERALLY CHARTERED","Volume,MarketCap,Beta,StochRSI"
HFFG,2025-09-29,2.77,0.18,146.40M,-14.13,1.53,,,,WHOLESALE-GROCERIES & RELATED PRODUCTS,"Universe,Volume,MarketCap,MA50x200"
HFWA,2025-09-29,24.63,-0.89,843.74M,2.41,0.92,,,,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED","Volume,MarketCap,Beta,StochRSI"
HG,2025-09-29,24.55,-0.37,2.45B,31.35,,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta,StochRSI"
HGBL,2025-09-29,1.7,-1.45,59.76M,-9.36,0.48,,,,"SERVICES-BUSINESS SERVICES, NEC","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
HGTY,2025-09-29,11.79,-1.83,1.19B,19.33,0.69,,,,"INSURANCE AGENTS, BROKERS & SERVICE","Volume,MarketCap,Beta"
HGV,2025-09-29,43.45,-0.09,3.83B,13.3,1.28,,,,"HOTELS, ROOMING HOUSES, CAMPS & OTHER LODGING PLACES",
HHH,2025-09-29,81.55,1.25,4.78B,7.56,1.13,,,,REAL ESTATE INVESTMENT TRUSTS,Volume
HHS,2025-09-29,3.65,-1.35,27.43M,-28.43,0.68,,,,SERVICES-DIRECT MAIL ADVERTISING SERVICES,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
HI,2025-09-29,26.45,1.73,1.83B,-13.14,1.51,,,,MISCELLANEOUS MANUFACTURING INDUSTRIES,"MarketCap,StochRSI,MA50x200"
HIFS,2025-09-29,259.4,-2.18,578.42M,4.28,1.14,,,,"Hingham Institution for Savings is a savings bank based in Hingham, Massachusetts, and is involved in the business of residential and commercial real estate mortgage lending and also financial and banking services. The bank's financial services include personal checking accounts, personal mortgages, home equity lines of credit, money market accounts, savings accounts, certificates of deposit, and business checking accounts. Its lending portfolio mainly encompasses commercial real estate, residential owner-occupied real estate, and loans for the construction of residential real estate.","Volume,MarketCap"
HIG,2025-09-29,132.1,-0.76,37.43B,21.15,0.62,,,,"FIRE, MARINE & CASUALTY INSURANCE","Beta,StochRSI"
HIHO,2025-09-29,1.64,-1.8,7.69M,-18.41,0.26,,,,"Highway Holdings Ltd is a holding company. Along with its subsidiaries, it operates as a fully integrated manufacturer of high-quality metal, plastic, electric and electronic components, subassemblies, and finished products for OEMs and contract manufacturers. The manufacturing services offered by the group include metal stamping, screen printing, plastic injection molding, pad printing, and electronic assembly of printed circuit boards. Its reportable business segments are metal stamping and mechanical OEM operations, which derive maximum revenue, and electric OEM operations. Geographically, the group generates maximum revenue from Europe, and the rest from North America, Hong Kong and China, and other Asian countries.","Universe,Volume,MarketCap,Beta,MA50x200"
HII,2025-09-29,279.89,0.4,10.94B,49.19,0.57,,,,SHIP & BOAT BUILDING & REPAIRING,"Volume,Beta,StochRSI"
HIMS,2025-09-29,60.02,2.77,13.20B,138.17,2.0,,,,SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE,"YTD,StochRSI"
HIND,2025-09-29,5.33,3.19,136.32M,-61.89,,,,,PHARMACEUTICAL PREPARATIONS,"MarketCap,Beta,YTD,StochRSI"
HIPO,2025-09-29,35.71,0.76,886.99M,39.27,1.44,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap"
HIT,2025-09-29,3.58,7.49,188.01M,-31.43,,,,,"INSURANCE AGENTS, BROKERS & SERVICE","Universe,Volume,MarketCap,Beta,StochRSI"
HITI,2025-09-29,3.78,6.78,308.37M,13.86,1.06,,,,"High Tide Inc is a downstream-focused retailer of cannabis products, distributor, and seller of smoking accessories and cannabis lifestyle products. It is a vertically integrated company in the Canadian cannabis market with various brands in its portfolio such as Canna Cabana, Fastendr, Queen of Bud, Grasscity, Daily High Club, Famous Brandz, and others. The company's reportable operating segments are; Bricks and mortar which generates maximum revenue, and E-commerce. Geographically, it derives maximum revenue from its business in Canada followed by the United States of America, and other international markets.","Universe,MarketCap"
HIVE,2025-09-29,3.81,8.24,811.71M,23.3,2.83,,,,"HIVE Digital Technologies Ltd is in the business of providing infrastructure solutions in the blockchain industry. It focuses on the mining and sale of digital currencies. Its geographical segments include Canada, Sweden, Iceland, Switzerland, and Bermuda, out of which the majority of the revenue comes from Bermuda.","Universe,MarketCap"
HIW,2025-09-29,31.34,0.13,3.38B,2.22,1.07,,,,REAL ESTATE INVESTMENT TRUSTS,
HKIT,2025-09-29,1.85,-0.53,54.49M,28.47,0.61,,,,"Hitek Global Inc is a provider of information technology consulting and solutions services. The company has two lines of businesses such as services to small and medium businesses, which consist of Anti-Counterfeiting Tax Control System tax devices, including Golden Tax Disk and printers, ACTCS services, and IT services; and services to large businesses, which include hardware sales and software sales. It generates revenues from hardware sales, software sales, IT services, and tax devices and services.","Universe,Volume,MarketCap,Beta"
HKPD,2025-09-29,1.55,1.97,16.72M,-45.04,,,,,"Hong Kong Pharma Digital Technology Holdings Ltd operates in two main categories: (i) OTC pharmaceutical cross-border e-commerce supply chain services, conducted through its Hong Kong subsidiary, Joint Cross Border, which it refers to as the Supply Chain Services division, and (ii) OTC pharmaceutical cross-border procurement and distribution, conducted through its Hong Kong subsidiary, V-Alliance, which it referred to as the Procurement and Distribution division. Based in Hong Kong, Joint Cross Border has established itself as a provider of third-party supply chain services in Mainland China's OTC pharmaceutical cross-border e-commerce market.","Universe,MarketCap,Beta,StochRSI,MA50x200"
HL,2025-09-29,11.85,1.5,7.82B,125.19,1.22,,,,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),YTD
HLF,2025-09-29,8.63,-2.65,914.55M,29.27,1.28,,,,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",MarketCap
HLI,2025-09-29,206.1,0.06,14.48B,20.12,0.94,,,,INVESTMENT ADVICE,"Volume,Beta"
HLIO,2025-09-29,52.29,-0.83,1.75B,17.88,1.3,,,,MISCELLANEOUS FABRICATED METAL PRODUCTS,"Volume,MarketCap"
HLIT,2025-09-29,10.09,0.25,1.14B,-22.86,1.11,,,,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,"MarketCap,MA50x200"
HLLY,2025-09-29,3.22,-0.92,391.62M,6.98,1.48,,,,MOTOR VEHICLE PARTS & ACCESSORIES,"Universe,Volume,MarketCap,StochRSI"
HLMN,2025-09-29,9.21,0.38,1.81B,-1.87,1.35,,,,"CUTLERY, HANDTOOLS & GENERAL HARDWARE",MarketCap
HLNE,2025-09-29,139.84,-0.75,6.18B,-6.24,1.42,,,,INVESTMENT ADVICE,Volume
HLP,2025-09-29,1.11,6.47,76.56M,-19.57,0.82,,,,"Hongli Group Inc is a cold roll-formed steel profile manufacturer in China. It customizes and manufactures cold roll-formed steel profiles for machinery and equipment in a variety of sectors, including but not limited to mining and excavation, construction, agriculture, and transportation. Geographically, the company generates the majority of its revenue from the PRC.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
HLT,2025-09-29,262.9,0.44,61.56B,7.25,0.97,,,,HOTELS & MOTELS,Beta
HLVX,2025-09-16,2.09,-0.48,,0.48,1.18,,,,,"Universe,Volume,MarketCap"
HLX,2025-09-29,6.78,-2.66,1.02B,-30.01,1.12,,,,"OIL & GAS FIELD SERVICES, NEC","MarketCap,StochRSI,MA50x200"
HMN,2025-09-29,44.95,-1.86,1.86B,16.18,0.52,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,MarketCap,Beta"
HMR,2025-09-29,1.41,-4.08,85.57M,-76.3,,,,,"Heidmar Maritime Holdings Corp is an asset-light tanker pool, and commercial and technical management company. The company is a fast-growing tanker pool company engaged in the commercial management and chartering of crude oil and refined petroleum product tankers. The company has also recently expanded its business to offer pool management of dry bulk vessels and technical management. The company generates maximum revenue from Singapore.","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
HMST,2025-08-29,13.87,1.84,,24.62,1.34,,,,,"Volume,MarketCap,StochRSI"
HNGE,2025-09-29,49.77,2.7,3.80B,32.51,,,,,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,Beta
HNI,2025-09-29,46.2,0.22,2.11B,-6.53,1.0,,,,OFFICE FURNITURE (NO WOOD),"MarketCap,StochRSI,MA50x200"
HNNA,2025-09-29,10.88,0.93,83.95M,-15.4,0.29,,,,INVESTMENT ADVICE,"Volume,MarketCap,Beta,StochRSI"
HNNAZ,2025-09-29,24.89,0.97,,2.77,,,,,INVESTMENT ADVICE,"Volume,MarketCap,Beta,StochRSI"
HNRG,2025-09-29,19.52,1.96,823.22M,66.94,1.22,,,,ELECTRIC SERVICES,"MarketCap,YTD,StochRSI"
HNST,2025-09-29,3.73,-0.93,418.37M,-45.14,1.78,,,,RETAIL-CATALOG & MAIL-ORDER HOUSES,"Universe,MarketCap,MA50x200"
HNVR,2025-09-29,23.0,-0.22,166.31M,2.45,0.23,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta,StochRSI,MA50x200"
HOFT,2025-09-29,10.75,-4.61,121.15M,-20.37,0.91,,,,HOUSEHOLD FURNITURE,"Volume,MarketCap,Beta,StochRSI,MA50x200"
HOG,2025-09-29,28.51,-1.08,3.50B,-3.13,1.1,,,,"MOTORCYCLES, BICYCLES & PARTS",
HOLO,2025-09-29,5.04,1.82,72.11M,-97.83,0.66,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","MarketCap,Beta,YTD,MA50x200"
HOLX,2025-09-29,67.23,0.03,14.95B,-6.29,0.51,,,,X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS,"Beta,StochRSI"
HOMB,2025-09-29,28.4,-1.29,5.67B,2.12,1.01,,,,STATE COMMERCIAL BANKS,
HON,2025-09-29,209.12,0.45,132.18B,-7.27,0.76,,,,AIRCRAFT ENGINES & ENGINE PARTS,Beta
HOND,2025-09-29,15.56,-1.58,454.54M,55.13,,,,,FABRICATED PLATE WORK (BOILER SHOPS),"MarketCap,Beta,YTD,StochRSI"
HONE,2025-09-29,13.6,-1.13,593.43M,16.2,0.99,,,,STATE COMMERCIAL BANKS,"Volume,MarketCap,Beta,StochRSI"
HOOD,2025-09-29,134.46,10.41,108.22B,240.92,2.21,,,,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES","YTD,StochRSI"
HOPE,2025-09-29,10.79,-0.78,1.39B,-9.89,1.12,,,,NATIONAL COMMERCIAL BANKS,"MarketCap,MA50x200"
HOTH,2025-09-29,1.67,-3.19,22.87M,116.84,0.75,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,YTD"
HOUR,2025-09-29,2.82,-7.84,107.62M,9.73,0.49,,,,RETAIL-CATALOG & MAIL-ORDER HOUSES,"Universe,MarketCap,Beta"
HOUS,2025-09-29,10.73,2.83,1.17B,231.33,2.1,,,,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS),"MarketCap,YTD,StochRSI"
HOV,2025-09-29,131.81,1.12,768.04M,2.94,2.08,,,,OPERATIVE BUILDERS,"Volume,MarketCap"
HOVR,2025-09-29,2.83,13.65,97.63M,159.63,,,,,AIRCRAFT,"Universe,Volume,MarketCap,Beta,YTD,StochRSI"
HOWL,2025-09-29,2.23,7.97,94.66M,43.27,1.69,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,StochRSI"
HP,2025-09-29,22.25,-1.77,2.25B,-32.82,1.08,,,,DRILLING OIL & GAS WELLS,"MarketCap,StochRSI,MA50x200"
HPAI,2025-09-29,3.7,-0.27,137.76M,-37.92,,,,,"Helport AI Ltd is an artificial intelligence (AI) technology company that provides software-as-a-service and AI tools to the contact center industry. The flagship product, AI Assist, is a real-time, intelligent software co-pilot for customer engagement professionals. Its AI + Business Process Outsourcing (BPO) service combines AI software with customer contact agents as a turnkey offering for enterprise customers. The company is headquartered in Singapore, with operations across Asia and North America. It provides solutions to the public sector, including insurance, wealth management, mortgage, and others.","Universe,Volume,MarketCap,Beta,MA50x200"
