Ticker,Date,Close,ChangePct,Market Cap,YTDpct,Beta,AnalystRating,RecentEarnings,UpcomingEarnings,Sector,FailReason
MCHPP,2025-09-26,59.15,-1.14,1.60B,14.08,,,,,SEMICONDUCTORS & RELATED DEVICES,"Volume,MarketCap,Beta,StochRSI"
MCHX,2025-09-26,1.82,-0.55,80.41M,-2.67,0.96,,,,"SERVICES-BUSINESS SERVICES, NEC","Universe,Volume,MarketCap,Beta"
MCK,2025-09-26,760.55,3.26,94.60B,34.32,0.16,,,,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","Volume,Beta,StochRSI"
MCO,2025-09-26,476.74,0.86,85.51B,0.82,1.12,,,,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",Volume
MCRB,2025-09-26,18.93,0.16,165.72M,12.24,1.21,,,,PHARMACEUTICAL PREPARATIONS,"Volume,MarketCap,StochRSI"
MCRI,2025-09-26,104.55,1.65,1.91B,34.49,0.84,,,,HOTELS & MOTELS,"Volume,MarketCap,Beta,StochRSI"
MCRP,2025-09-26,1.51,-10.12,52.68M,-57.46,,,,,"Micropolis Holding Co is the UAE robotics manufacturer and a front-runner in autonomous driving. Micropolis Robotics leverages breakthrough AI to create the world's intelligent moving machines for use by consumers, enterprises, and government entities. The product portfolio includes Delivery Robots, Utility Robots, Community Patrol, and Police Patrol.","Universe,Volume,MarketCap,Beta,YTD,StochRSI,MA50x200"
MCS,2025-09-26,15.67,1.23,490.64M,-26.02,0.65,,,,SERVICES-MOTION PICTURE THEATERS,"Volume,MarketCap,Beta,MA50x200"
MCTR,2025-09-26,1.71,-2.29,26.16M,-60.51,,,,,"CTRL Group Ltd is an integrated marketing and advertising services provider in Hong Kong specializing in mobile games promotion for the local market. It provide services to mobile game developers, principally developers of mobile gaming applications or apps that gamers download from the developers' websites and applicable mobile operating systems, such as Apple Store or Android Google Play Store.","Universe,Volume,MarketCap,Beta,YTD,MA50x200"
MCW,2025-09-26,5.37,0.75,1.76B,-26.13,1.17,,,,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING","Volume,MarketCap,StochRSI,MA50x200"
MCY,2025-09-26,83.21,1.75,4.61B,26.56,0.69,,,,"FIRE, MARINE & CASUALTY INSURANCE","Volume,Beta,StochRSI"
MD,2025-09-26,16.3,-0.24,1.42B,25.1,0.97,,,,SERVICES-HOSPITALS,"Volume,MarketCap,Beta"
MDAI,2025-09-26,2.1,-2.56,56.00M,-23.26,1.17,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Universe,Volume,MarketCap,StochRSI"
MDB,2025-09-26,318.41,0.98,25.90B,30.17,1.86,,,,SERVICES-PREPACKAGED SOFTWARE,
MDBH,2025-09-26,3.67,4.86,36.52M,-42.11,,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
MDCX,2025-09-26,2.63,6.05,54.11M,4.78,,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
MDGL,2025-09-26,424.23,0.29,9.46B,35.2,1.07,,,,PHARMACEUTICAL PREPARATIONS,Volume
MDIA,2025-09-26,1.3,2.36,106.45M,10.17,0.88,,,,RADIO BROADCASTING STATIONS,"Universe,Volume,MarketCap,Beta"
MDLZ,2025-09-26,63.36,1.28,81.98B,6.49,0.3,,,,FOOD AND KINDRED PRODUCTS,"Beta,StochRSI,MA50x200"
MDRR,2025-09-26,13.43,2.27,18.07M,5.96,0.04,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta"
MDT,2025-09-26,94.22,-0.08,120.85B,17.45,0.57,,,,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,"Beta,StochRSI"
MDU,2025-09-26,17.48,2.46,3.57B,-2.56,0.76,,,,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),"Volume,Beta,StochRSI,MA50x200"
MDV,2025-09-26,14.84,0.75,150.75M,-1.2,0.38,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap,Beta,StochRSI"
MDWD,2025-09-26,17.89,1.07,194.57M,-0.61,0.88,,,,"MediWound Ltd is an integrated biopharmaceutical company focused on developing, manufacturing, and commercializing novel therapeutic products to address unmet medical needs in the fields of severe burns, chronic and other hard-to-heal wounds, connective tissue disorders, and other indications. Its first biopharmaceutical product, NexoBrid is an FDA-approved orphan biologic for eschar removal in severe burns that can replace surgical interventions and minimize associated costs and complications. Its other product candidates in different stages of the pipeline include EscharEx for debridement of chronic wounds, and MW005 for the treatment of non-melanoma skin cancer. The company derives a majority of its revenue from the United States and the rest from the EU and other international markets.","Volume,MarketCap,Beta,StochRSI,MA50x200"
MDXG,2025-09-26,6.94,-0.57,1.03B,-25.22,1.22,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Volume,MarketCap,StochRSI,MA50x200"
MDXH,2025-09-26,4.63,7.67,229.17M,101.3,0.67,,,,"MDxHealth SA is a multinational healthcare company that provides actionable molecular diagnostic information to personalize the diagnosis and treatment of cancer. Its tests are based on proprietary genomic, epigenetic, and other molecular technologies and assist physicians with the diagnosis of urologic cancers, the prognosis of recurrence risk, and the prediction of response to a specific therapy. It derives revenues from clinical laboratory service testing or the out-licensing of the company's patented DNA methylation platform and biomarkers. Geographically, it derives revenue from the United States of America (USA) and Europe.","Universe,Volume,MarketCap,Beta,YTD,StochRSI"
MEC,2025-09-26,13.57,0.3,275.71M,-12.68,0.93,,,,METAL FORGINGS & STAMPINGS,"Volume,MarketCap,Beta"
MED,2025-09-26,13.71,0.44,150.69M,-20.71,0.79,,,,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,"Volume,MarketCap,Beta,MA50x200"
MEDP,2025-09-26,496.79,1.81,13.96B,48.41,1.19,,,,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,Volume
MEG,2025-09-26,27.73,-0.61,978.49M,48.05,1.71,,,,SERVICES-MANAGEMENT CONSULTING SERVICES,"Volume,MarketCap"
MEGL,2025-09-26,1.51,-1.95,7.65M,-27.17,0.83,,,,"Magic Empire Global Ltd is a financial services provider in Hong Kong which principally engage in the provision of corporate finance advisory services and underwriting services. The companys offerings mainly comprise of IPO sponsorship services, Financial advisory and independent financial advisory services, Compliance advisory services, Underwriting services, Corporate service.","Universe,Volume,MarketCap,Beta,MA50x200"
MEI,2025-09-26,7.6,1.2,267.65M,-35.76,1.49,,,,ELECTRONIC CONNECTORS,"Volume,MarketCap,MA50x200"
MEIP,2025-09-10,3.07,10.43,,20.39,0.57,,,,,"Universe,Volume,MarketCap,Beta"
MELI,2025-09-26,2468.42,-0.96,125.14B,39.85,1.31,,,,"SERVICES-BUSINESS SERVICES, NEC","Volume,StochRSI"
MENS,2025-09-26,59.74,0.83,4.54B,490.9,,,,,"Jyong Biotech Ltd is a science-driven biotechnology company based in Taiwan and is committed to developing and commercializing innovative and differentiated new drugs (plant-derived) mainly specializing in the treatment of urinary system diseases, with an initial focus on the markets of the U.S., the EU and Asia (primarily Taiwan and mainland China). It has been dedicated to the research and development of new drugs with high safety and efficacy. It has been developing a series of drug candidates, including one core drug candidate at NDA stage, one clinical-stage key drug candidate and other preclinical-stage drug candidates.","Volume,Beta,YTD"
MEOH,2025-09-26,39.76,3.89,3.08B,-19.76,1.1,,,,"Methanex Corp manufactures and sells methanol. Its customers use methanol as a feedstock to produce end-products including adhesives, foams, solvents, and windshield washer fluids. The firm also sells its products to the oil refining industry, where the methanol is blended with gasoline to produce a high-octane fuel or blended as a component of biodiesel. It distributes its products through an extensive supply chain that includes the operation of port terminals, tankers, barges, rail cars, trucks, and pipelines. The company generates the majority of its revenue from Europe.","Volume,MA50x200"
MERC,2025-09-26,2.73,1.49,182.86M,-57.28,1.05,,,,PULP MILLS,"Universe,Volume,MarketCap,YTD,MA50x200"
MESA,2025-09-26,1.34,1.52,56.10M,5.51,1.44,,,,"AIR TRANSPORTATION, SCHEDULED","Universe,Volume,MarketCap"
MET,2025-09-26,81.62,1.67,54.28B,-0.2,0.93,,,,LIFE INSURANCE,"Beta,StochRSI"
META,2025-09-26,743.75,-0.69,1.87T,24.12,1.49,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",
METC,2025-09-26,31.43,-4.7,2.07B,196.17,0.9,,,,BITUMINOUS COAL & LIGNITE MINING,"MarketCap,Beta,YTD,StochRSI"
METCB,2025-09-26,16.12,-1.41,1.06B,67.14,0.81,,,,BITUMINOUS COAL & LIGNITE MINING,"Volume,MarketCap,Beta,YTD,StochRSI"
METCI,2025-09-26,25.65,0.0,,3.64,,,,,BITUMINOUS COAL & LIGNITE MINING,"Volume,MarketCap,Beta"
METCZ,2025-09-26,25.5,-0.31,,0.43,,,,,BITUMINOUS COAL & LIGNITE MINING,"Volume,MarketCap,Beta,StochRSI"
MFA,2025-09-26,9.6,0.1,985.62M,-6.07,1.15,,,,REAL ESTATE INVESTMENT TRUSTS,"Volume,MarketCap"
MFC,2025-09-26,30.78,0.36,52.16B,0.85,1.0,,,,"Manulife Financial is one of the Big Three Canadian life insurers. The firm provides life insurance, annuities, and asset management products to individuals and group customers in Canada, the United States, and Asia. The Canadian business segment contributes approximately 22% of adjusted earnings. The Asia segment operates across 12 countries and contributes around 36% of earnings, with a significant presence in Hong Kong and Singapore. The US business, which primarily operates under the John Hancock brand, contributes about 23% of earnings and is one of the top 20 life insurers in the US. Manulife's global asset and wealth management business contributes approximately 20% of its earnings and had around CAD 1.03 trillion in assets under management and administration as of the end of 2024.",
MFH,2025-09-26,18.19,23.24,1.26B,140.61,0.78,,,,"Mercurity Fintech Holding Inc is a New York-based digital fintech leader providing access to the rapidly growing AI-powered infrastructure, blockchain, and digital assets sectors. Its three core business lines include: 1. Blockchain and digital asset solutions. 2. AI and HPC infrastructure, specializing in developing liquid cooling solutions for AI data centers. 3. Comprehensive financial services.","Volume,MarketCap,Beta,YTD,StochRSI"
MFI,2025-09-26,35.74,-0.45,59.20M,513.84,,,,,"mF International Ltd is a holding company and all of its operations are carried out by Operating Subsidiaries in Hong Kong. It is a financial trading solution provider principally engaged in the development and provision of financial trading solutions. It has experience in providing real-time mission-critical forex, bullion/commodities trading platform solutions, financial value-added services, mobile applications, and financial information for brokers and institutional clients via the internet or a platform as software as a service. The company has provided a wide range of top-notch services, including mF4 Trading Platform, Bridge and Plugins, CRM System, ECN System, Liquidity Solutions, Cross-platform Broker Plus Solution, Social Trading Applications and others.","Volume,MarketCap,Beta,YTD"
MFIC,2025-09-26,12.05,-0.74,1.12B,-11.4,0.75,,,,"MidCap Financial Investment Corp is an externally managed, publicly traded, closed-end, diversified management investment company. Its investment objective is to generate current income and, to a lesser extent, long-term capital appreciation. It predominantly invests in directly originated and privately negotiated first lien senior secured loans to privately held U.S. middle-market companies, and in other types of securities including, first lien unitranche, second lien senior secured, unsecured, subordinated, and mezzanine loans, and equities in both private and public middle market companies.","Volume,MarketCap,Beta,StochRSI,MA50x200"
MFICL,2025-09-26,25.25,0.17,,-1.13,,,,,,"Volume,MarketCap,Beta,StochRSI"
MFIN,2025-09-26,10.48,-0.19,243.62M,14.04,0.85,,,,FINANCE SERVICES,"Volume,MarketCap,Beta"
MG,2025-09-26,9.68,1.04,305.29M,9.01,0.96,,,,SERVICES-ENGINEERING SERVICES,"Volume,MarketCap,Beta"
MGA,2025-09-26,46.62,0.13,13.14B,13.02,1.17,,,,"Magna International prides itself on an entrepreneurial culture and a corporate constitution that outlines the distribution of profits to various stakeholders. This automotive supplier's product groups include exteriors, interiors, seating, roof systems, body and chassis, powertrain, vision and electronic systems, closure systems, electric vehicle systems, tooling and engineering, and contract vehicle assembly. In 2024, 48% of Magna's USD 42.8 billion of revenue came from North America, while Europe accounted for approximately 37% and Asia the remainder. The firm's top six customers constituted 72.9% of revenue, with the top three being GM, Mercedes, and Ford. GM was the largest contributor at 15.4%. Magna was founded in 1957, has over 170,000 employees, and is based in Aurora, Ontario.",Volume
MGEE,2025-09-26,83.26,0.31,3.04B,-10.43,0.52,,,,"ELECTRIC, GAS & SANITARY SERVICES","Volume,Beta,MA50x200"
MGIC,2025-09-26,19.25,0.73,945.16M,61.9,0.75,,,,"Magic Software Enterprises Ltd is a software development company. The company's operating segment includes Software Services and IT Professional Services. The company generates maximum revenue from the IT Professional Services segment. IT Professional Services segment offers IT services in the areas of infrastructure design and delivery, application development, technology planning and implementation services, communications services and solutions, as well as supplemental outsourcing services. Geographically, it derives a majority of revenue from the United States and also has a presence in Israel, Europe, Japan, and Other countries.","Volume,MarketCap,Beta,YTD"
MGIH,2025-09-26,2.34,2.63,26.32M,30.0,0.76,,,,"Millennium Group International Holdings Ltd is a paper-based packaging solutions supplier. It offers paper-based inner and outer packaging products which can be broadly categorized into packaging products, Packaging products supply chain management solutions and corrugated products.","Universe,Volume,MarketCap,Beta,StochRSI"
MGLD,2025-09-26,1.07,1.9,46.10M,-40.88,0.22,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,Beta,MA50x200"
MGM,2025-09-26,35.6,3.25,9.69B,5.76,1.36,,,,HOTELS & MOTELS,StochRSI
MGNI,2025-09-26,22.14,-1.25,3.15B,37.52,2.1,,,,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",
MGNX,2025-09-26,1.73,4.85,109.35M,-47.58,1.74,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,StochRSI,MA50x200"
MGPI,2025-09-26,24.68,-1.04,525.50M,-37.01,0.7,,,,"WHOLESALE-BEER, WINE & DISTILLED ALCOHOLIC BEVERAGES","Volume,MarketCap,Beta,MA50x200"
MGRC,2025-09-26,118.48,-0.25,2.92B,7.41,0.79,,,,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC","Volume,MarketCap,Beta"
MGRM,2025-09-26,5.91,0.34,240.14M,148.32,1.15,,,,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"Volume,MarketCap,YTD,StochRSI"
MGRT,2025-09-26,4.2,-8.7,57.75M,10.24,,,,,"Mega Fortune Co Ltd is an Internet of Things (IoT) solution provider in Hong Kong. Through its IoT platform, tools and services, it help enterprises through their digital transformation, launch IoT initiatives, upscale an existing IoT application or integrate any IoT solution.","Universe,Volume,MarketCap,Beta,StochRSI,MA50x200"
MGRX,2025-09-26,2.16,-4.0,24.70M,-13.25,0.42,,,,"SERVICES-MISC HEALTH & ALLIED SERVICES, NEC","Universe,Volume,MarketCap,Beta,MA50x200"
MGTX,2025-09-26,8.18,-0.12,658.06M,30.46,1.4,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Volume,MarketCap,StochRSI"
MGX,2025-09-26,2.29,-0.43,85.95M,-39.58,,,,,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)","Universe,Volume,MarketCap,Beta,StochRSI"
MGY,2025-09-26,25.26,1.85,4.68B,7.03,1.0,,,,CRUDE PETROLEUM & NATURAL GAS,StochRSI
MGYR,2025-09-26,17.26,-0.23,111.34M,18.87,0.11,,,,"SAVINGS INSTITUTION, FEDERALLY CHARTERED","Volume,MarketCap,Beta,StochRSI"
MH,2025-09-26,13.75,3.46,2.63B,-19.12,,,,,MISCELLANEOUS PUBLISHING,"Volume,MarketCap,Beta"
MHH,2025-09-26,7.78,2.37,91.68M,-42.96,0.53,,,,SERVICES-MANAGEMENT CONSULTING SERVICES,"Volume,MarketCap,Beta,StochRSI,MA50x200"
MHK,2025-09-26,128.59,2.42,7.99B,10.93,1.32,,,,CARPETS & RUGS,Volume
MHO,2025-09-26,145.72,1.62,3.85B,11.5,1.32,,,,OPERATIVE BUILDERS,Volume
MHUA,2025-09-26,0.37,-3.13,11.87M,7.09,1.13,,,,"Meihua International Medical Technologies Co Ltd is engaged in providing disposable medical devices. It serves hospitals, pharmacies, medical institutions, and medical equipment companies. Its product offerings include a Disposable Medical mask, Disposable ID Bracelet, Disposable Artificial Anal bag, Disposable Catheter, and Electonic pump among others.","Universe,Volume,MarketCap"
MI,2025-09-26,3.58,4.72,18.11M,2.44,1.54,,,,"NFT Ltd operates an online electronic platform for offering and trading artwork. Through its platform, the company allows artists/art dealers/owners to access a much bigger art trading market where artists can engage with a wide range of investors. Its platform also invests in high-end artwork accessible to ordinary people without financial resources. The company's trading platforms comprise the sale of calligraphies and paintings, jewelry, and precious stones. It generates revenue in the form of services in connection with the offering and trading of artwork on its system, consisting of listing fees, trading commissions, and management fees.","Universe,Volume,MarketCap"
MIAX,2025-09-26,41.23,-1.72,3.37B,34.12,,,,,"Miami International Holdings Inc is a technology-driven leader in building and operating regulated financial marketplaces across multiple asset classes and geographies. Its MIAX Exchange marketplaces are enabled by its in-house built, proprietary technology. It maintains a broad portfolio of U.S. exchange and clearing licenses, in both securities and futures. The company operates markets across a diverse number of asset classes including options and cash equities as well as futures and options on futures.","Beta,StochRSI"
MIDD,2025-09-26,133.01,1.03,6.74B,-0.69,1.2,,,,REFRIGERATION & SERVICE INDUSTRY MACHINERY,"Volume,MA50x200"
MIGI,2025-09-26,0.5,11.43,10.42M,-49.55,1.71,,,,FINANCE SERVICES,"Universe,Volume,MarketCap,StochRSI,MA50x200"
MIMI,2025-09-26,8.8,2.8,220.11M,114.11,,,,,"Mint Inc Ltd is a Hong Kong-based interior design and fit-out works provider. It strategically focuses on providing integrated and industry-specific interior design and fit-out works for commercial properties. The company's work encompasses offices of different industries and various kinds of retail stores to reflect its customers' corporate values and conceptualize its customers' brands. Its commercial projects cover internationally-renowned retail stores, food and beverage outlet chains, offices, and other premises of a charitable organization in Hong Kong. It also provides integrated interior design and fit-out works for luxury residential properties to enhance the interior space's aesthetics and functionality.","Volume,MarketCap,Beta,YTD"
MIND,2025-09-26,8.37,-1.18,66.70M,8.98,0.78,,,,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS","Volume,MarketCap,Beta,StochRSI"
MIR,2025-09-26,23.76,10.87,5.48B,40.43,1.35,,,,"MEASURING & CONTROLLING DEVICES, NEC",
MIRA,2025-09-26,1.32,1.54,25.17M,14.78,0.8,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta"
MIRM,2025-09-26,72.76,-1.1,3.66B,73.07,0.87,,,,PHARMACEUTICAL PREPARATIONS,"Volume,Beta,YTD"
MIST,2025-09-26,2.0,1.52,169.99M,-7.83,0.7,,,,PHARMACEUTICAL PREPARATIONS,"Universe,Volume,MarketCap,Beta,StochRSI"
MITK,2025-09-26,9.93,-0.1,453.28M,-8.73,1.14,,,,"COMPUTER PERIPHERAL EQUIPMENT, NEC","Volume,MarketCap"
